"Datum","Uhrzeit","Type","LS","Event","EventSec","pseudodate","EventC","Year"
2020-07-31,"23:57:39","LichtS","A","ein",86259,"2020-07-31",1,"2020"
2020-08-01,"00:28:40","LichtS","A","ein",1720,"2020-07-31",1,"2020"
2020-08-01,"00:51:53","LichtS","A","aus",3113,"2020-07-31",-1,"2020"
2020-08-01,"01:13:01","LichtS","A","aus",4381,"2020-07-31",-1,"2020"
2020-08-01,"01:47:35","LichtS","A","ein",6455,"2020-07-31",1,"2020"
2020-08-01,"01:59:29","LichtS","A","ein",7169,"2020-07-31",1,"2020"
2020-08-01,"02:04:10","LichtS","A","aus",7450,"2020-07-31",-1,"2020"
2020-08-01,"02:15:49","LichtS","A","aus",8149,"2020-07-31",-1,"2020"
2020-08-01,"22:41:36","LichtS","A","ein",81696,"2020-08-01",1,"2020"
2020-08-01,"23:13:24","LichtS","A","aus",83604,"2020-08-01",-1,"2020"
2020-08-02,"01:58:56","LichtS","A","ein",7136,"2020-08-01",1,"2020"
2020-08-02,"02:15:26","LichtS","A","aus",8126,"2020-08-01",-1,"2020"
2020-08-02,"02:42:23","LichtS","A","ein",9743,"2020-08-01",1,"2020"
2020-08-02,"12:31:52","LichtS","A","aus",45112,"2020-08-02",-1,"2020"
2020-08-02,"21:24:31","LichtS","A","aus",77071,"2020-08-02",-1,"2020"
2020-08-03,"02:17:39","LichtS","A","ein",8259,"2020-08-02",1,"2020"
2020-08-03,"21:21:44","LichtS","A","aus",76904,"2020-08-03",-1,"2020"
2020-08-03,"23:21:22","LichtS","A","ein",84082,"2020-08-03",1,"2020"
2020-08-03,"23:42:07","LichtS","A","ein",85327,"2020-08-03",1,"2020"
2020-08-04,"00:06:42","LichtS","A","aus",402,"2020-08-03",-1,"2020"
2020-08-04,"00:44:37","LichtS","A","ein",2677,"2020-08-03",1,"2020"
2020-08-04,"00:47:59","LichtS","A","aus",2879,"2020-08-03",-1,"2020"
2020-08-04,"00:56:17","LichtS","A","ein",3377,"2020-08-03",1,"2020"
2020-08-04,"01:03:59","LichtS","A","aus",3839,"2020-08-03",-1,"2020"
2020-08-04,"01:04:06","LichtS","A","aus",3846,"2020-08-03",-1,"2020"
2020-08-04,"01:07:52","LichtS","A","ein",4072,"2020-08-03",1,"2020"
2020-08-04,"01:19:48","LichtS","A","ein",4788,"2020-08-03",1,"2020"
2020-08-04,"01:24:06","LichtS","A","aus",5046,"2020-08-03",-1,"2020"
2020-08-04,"01:24:17","LichtS","A","aus",5057,"2020-08-03",-1,"2020"
2020-08-04,"01:36:02","LichtS","A","ein",5762,"2020-08-03",1,"2020"
2020-08-04,"01:48:48","LichtS","A","ein",6528,"2020-08-03",1,"2020"
2020-08-04,"01:52:23","LichtS","A","ein",6743,"2020-08-03",1,"2020"
2020-08-04,"01:53:14","LichtS","A","aus",6794,"2020-08-03",-1,"2020"
2020-08-04,"01:53:18","LichtS","A","ein",6798,"2020-08-03",1,"2020"
2020-08-04,"01:53:29","LichtS","A","aus",6809,"2020-08-03",-1,"2020"
2020-08-04,"01:53:32","LichtS","A","ein",6812,"2020-08-03",1,"2020"
2020-08-04,"01:53:35","LichtS","A","aus",6815,"2020-08-03",-1,"2020"
2020-08-04,"01:53:37","LichtS","A","ein",6817,"2020-08-03",1,"2020"
2020-08-04,"01:53:42","LichtS","A","aus",6822,"2020-08-03",-1,"2020"
2020-08-04,"01:53:52","LichtS","A","ein",6832,"2020-08-03",1,"2020"
2020-08-04,"01:54:45","LichtS","A","aus",6885,"2020-08-03",-1,"2020"
2020-08-04,"01:54:57","LichtS","A","ein",6897,"2020-08-03",1,"2020"
2020-08-04,"01:55:11","LichtS","A","aus",6911,"2020-08-03",-1,"2020"
2020-08-04,"01:55:14","LichtS","A","ein",6914,"2020-08-03",1,"2020"
2020-08-04,"01:55:21","LichtS","A","aus",6921,"2020-08-03",-1,"2020"
2020-08-04,"01:55:24","LichtS","A","ein",6924,"2020-08-03",1,"2020"
2020-08-04,"01:55:39","LichtS","A","aus",6939,"2020-08-03",-1,"2020"
2020-08-04,"01:55:56","LichtS","A","ein",6956,"2020-08-03",1,"2020"
2020-08-04,"01:56:11","LichtS","A","aus",6971,"2020-08-03",-1,"2020"
2020-08-04,"01:56:30","LichtS","A","ein",6990,"2020-08-03",1,"2020"
2020-08-04,"01:56:48","LichtS","A","aus",7008,"2020-08-03",-1,"2020"
2020-08-04,"01:57:09","LichtS","A","ein",7029,"2020-08-03",1,"2020"
2020-08-04,"02:02:44","LichtS","A","ein",7364,"2020-08-03",1,"2020"
2020-08-04,"02:03:20","LichtS","A","aus",7400,"2020-08-03",-1,"2020"
2020-08-04,"02:03:33","LichtS","A","aus",7413,"2020-08-03",-1,"2020"
2020-08-04,"02:04:08","LichtS","A","ein",7448,"2020-08-03",1,"2020"
2020-08-04,"02:16:56","LichtS","A","ein",8216,"2020-08-03",1,"2020"
2020-08-04,"02:18:18","LichtS","A","aus",8298,"2020-08-03",-1,"2020"
2020-08-04,"02:19:07","LichtS","A","ein",8347,"2020-08-03",1,"2020"
2020-08-04,"02:24:28","LichtS","A","aus",8668,"2020-08-03",-1,"2020"
2020-08-04,"02:24:53","LichtS","A","ein",8693,"2020-08-03",1,"2020"
2020-08-04,"02:24:58","LichtS","A","aus",8698,"2020-08-03",-1,"2020"
2020-08-04,"02:25:38","LichtS","A","ein",8738,"2020-08-03",1,"2020"
2020-08-04,"02:28:50","LichtS","A","aus",8930,"2020-08-03",-1,"2020"
2020-08-04,"02:30:49","LichtS","A","aus",9049,"2020-08-03",-1,"2020"
2020-08-04,"02:51:38","LichtS","A","ein",10298,"2020-08-03",1,"2020"
2020-08-04,"02:57:22","LichtS","A","aus",10642,"2020-08-03",-1,"2020"
2020-08-04,"20:38:32","LichtS","A","aus",74312,"2020-08-04",-1,"2020"
2020-08-04,"21:36:51","LichtS","A","aus",77811,"2020-08-04",-1,"2020"
2020-08-04,"23:30:01","LichtS","A","ein",84601,"2020-08-04",1,"2020"
2020-08-05,"00:31:10","LichtS","A","ein",1870,"2020-08-04",1,"2020"
2020-08-05,"00:38:42","LichtS","A","ein",2322,"2020-08-04",1,"2020"
2020-08-05,"00:49:19","LichtS","A","aus",2959,"2020-08-04",-1,"2020"
2020-08-05,"01:06:18","LichtS","A","ein",3978,"2020-08-04",1,"2020"
2020-08-05,"01:07:01","LichtS","A","aus",4021,"2020-08-04",-1,"2020"
2020-08-05,"01:07:05","LichtS","A","ein",4025,"2020-08-04",1,"2020"
2020-08-05,"01:07:34","LichtS","A","ein",4054,"2020-08-04",1,"2020"
2020-08-05,"01:15:26","LichtS","A","ein",4526,"2020-08-04",1,"2020"
2020-08-05,"01:21:34","LichtS","A","aus",4894,"2020-08-04",-1,"2020"
2020-08-05,"01:24:23","LichtS","A","aus",5063,"2020-08-04",-1,"2020"
2020-08-05,"01:24:29","LichtS","A","aus",5069,"2020-08-04",-1,"2020"
2020-08-05,"01:24:31","LichtS","A","ein",5071,"2020-08-04",1,"2020"
2020-08-05,"01:24:33","LichtS","A","aus",5073,"2020-08-04",-1,"2020"
2020-08-05,"01:24:55","LichtS","A","ein",5095,"2020-08-04",1,"2020"
2020-08-05,"01:24:57","LichtS","A","aus",5097,"2020-08-04",-1,"2020"
2020-08-05,"01:25:39","LichtS","A","ein",5139,"2020-08-04",1,"2020"
2020-08-05,"01:34:20","LichtS","A","ein",5660,"2020-08-04",1,"2020"
2020-08-05,"01:35:18","LichtS","A","aus",5718,"2020-08-04",-1,"2020"
2020-08-05,"01:56:37","LichtS","A","aus",6997,"2020-08-04",-1,"2020"
2020-08-05,"02:05:37","LichtS","A","ein",7537,"2020-08-04",1,"2020"
2020-08-05,"02:07:11","LichtS","A","aus",7631,"2020-08-04",-1,"2020"
2020-08-05,"02:09:20","LichtS","A","aus",7760,"2020-08-04",-1,"2020"
2020-08-05,"02:16:21","LichtS","A","aus",8181,"2020-08-04",-1,"2020"
2020-08-05,"02:47:28","LichtS","A","ein",10048,"2020-08-04",1,"2020"
2020-08-05,"02:47:45","LichtS","A","ein",10065,"2020-08-04",1,"2020"
2020-08-05,"03:10:42","LichtS","A","aus",11442,"2020-08-04",-1,"2020"
2020-08-05,"21:32:43","LichtS","A","aus",77563,"2020-08-05",-1,"2020"
2020-08-05,"22:26:13","LichtS","A","ein",80773,"2020-08-05",1,"2020"
2020-08-05,"22:27:52","LichtS","A","ein",80872,"2020-08-05",1,"2020"
2020-08-05,"23:16:52","LichtS","A","aus",83812,"2020-08-05",-1,"2020"
2020-08-05,"23:26:33","LichtS","A","aus",84393,"2020-08-05",-1,"2020"
2020-08-05,"23:38:17","LichtS","A","ein",85097,"2020-08-05",1,"2020"
2020-08-05,"23:38:48","LichtS","A","aus",85128,"2020-08-05",-1,"2020"
2020-08-05,"23:38:50","LichtS","A","ein",85130,"2020-08-05",1,"2020"
2020-08-05,"23:39:39","LichtS","A","aus",85179,"2020-08-05",-1,"2020"
2020-08-05,"23:39:41","LichtS","A","ein",85181,"2020-08-05",1,"2020"
2020-08-05,"23:39:52","LichtS","A","aus",85192,"2020-08-05",-1,"2020"
2020-08-05,"23:39:54","LichtS","A","ein",85194,"2020-08-05",1,"2020"
2020-08-05,"23:40:01","LichtS","A","aus",85201,"2020-08-05",-1,"2020"
2020-08-05,"23:40:03","LichtS","A","ein",85203,"2020-08-05",1,"2020"
2020-08-05,"23:40:06","LichtS","A","aus",85206,"2020-08-05",-1,"2020"
2020-08-05,"23:40:09","LichtS","A","ein",85209,"2020-08-05",1,"2020"
2020-08-05,"23:40:30","LichtS","A","ein",85230,"2020-08-05",1,"2020"
2020-08-05,"23:42:08","LichtS","A","ein",85328,"2020-08-05",1,"2020"
2020-08-06,"00:01:06","LichtS","A","aus",66,"2020-08-05",-1,"2020"
2020-08-06,"00:01:17","LichtS","A","aus",77,"2020-08-05",-1,"2020"
2020-08-06,"00:01:44","LichtS","A","ein",104,"2020-08-05",1,"2020"
2020-08-06,"00:02:08","LichtS","A","aus",128,"2020-08-05",-1,"2020"
2020-08-06,"00:02:20","LichtS","A","ein",140,"2020-08-05",1,"2020"
2020-08-06,"00:02:25","LichtS","A","aus",145,"2020-08-05",-1,"2020"
2020-08-06,"00:05:41","LichtS","A","ein",341,"2020-08-05",1,"2020"
2020-08-06,"00:11:59","LichtS","A","aus",719,"2020-08-05",-1,"2020"
2020-08-06,"00:22:56","LichtS","A","aus",1376,"2020-08-05",-1,"2020"
2020-08-06,"00:28:39","LichtS","A","ein",1719,"2020-08-05",1,"2020"
2020-08-06,"00:35:37","LichtS","A","aus",2137,"2020-08-05",-1,"2020"
2020-08-06,"00:35:57","LichtS","A","ein",2157,"2020-08-05",1,"2020"
2020-08-06,"00:36:12","LichtS","A","aus",2172,"2020-08-05",-1,"2020"
2020-08-06,"00:37:35","LichtS","A","ein",2255,"2020-08-05",1,"2020"
2020-08-06,"00:37:37","LichtS","A","ein",2257,"2020-08-05",1,"2020"
2020-08-06,"00:44:37","LichtS","A","aus",2677,"2020-08-05",-1,"2020"
2020-08-06,"00:49:31","LichtS","A","ein",2971,"2020-08-05",1,"2020"
2020-08-06,"01:01:58","LichtS","A","aus",3718,"2020-08-05",-1,"2020"
2020-08-06,"01:30:32","LichtS","A","ein",5432,"2020-08-05",1,"2020"
2020-08-06,"01:31:01","LichtS","A","aus",5461,"2020-08-05",-1,"2020"
2020-08-06,"01:50:45","LichtS","A","aus",6645,"2020-08-05",-1,"2020"
2020-08-06,"01:54:03","LichtS","A","ein",6843,"2020-08-05",1,"2020"
2020-08-06,"02:04:09","LichtS","A","aus",7449,"2020-08-05",-1,"2020"
2020-08-06,"02:05:27","LichtS","A","ein",7527,"2020-08-05",1,"2020"
2020-08-06,"02:17:06","LichtS","A","ein",8226,"2020-08-05",1,"2020"
2020-08-06,"02:19:46","LichtS","A","aus",8386,"2020-08-05",-1,"2020"
2020-08-06,"03:01:15","LichtS","A","aus",10875,"2020-08-05",-1,"2020"
2020-08-06,"03:27:31","LichtS","A","ein",12451,"2020-08-05",1,"2020"
2020-08-06,"21:18:49","LichtS","A","aus",76729,"2020-08-06",-1,"2020"
2020-08-06,"23:23:21","LichtS","A","ein",84201,"2020-08-06",1,"2020"
2020-08-06,"23:42:18","LichtS","A","ein",85338,"2020-08-06",1,"2020"
2020-08-07,"00:21:20","LichtS","A","aus",1280,"2020-08-06",-1,"2020"
2020-08-07,"00:24:13","LichtS","A","aus",1453,"2020-08-06",-1,"2020"
2020-08-07,"00:52:22","LichtS","A","ein",3142,"2020-08-06",1,"2020"
2020-08-07,"00:58:18","LichtS","A","ein",3498,"2020-08-06",1,"2020"
2020-08-07,"01:18:10","LichtS","A","ein",4690,"2020-08-06",1,"2020"
2020-08-07,"01:22:08","LichtS","A","ein",4928,"2020-08-06",1,"2020"
2020-08-07,"01:24:08","LichtS","A","aus",5048,"2020-08-06",-1,"2020"
2020-08-07,"01:29:33","LichtS","A","aus",5373,"2020-08-06",-1,"2020"
2020-08-07,"02:04:23","LichtS","A","aus",7463,"2020-08-06",-1,"2020"
2020-08-07,"02:06:16","LichtS","A","aus",7576,"2020-08-06",-1,"2020"
2020-08-07,"02:24:51","LichtS","A","ein",8691,"2020-08-06",1,"2020"
2020-08-07,"02:42:32","LichtS","A","ein",9752,"2020-08-06",1,"2020"
2020-08-07,"02:47:50","LichtS","A","aus",10070,"2020-08-06",-1,"2020"
2020-08-07,"03:04:10","LichtS","A","aus",11050,"2020-08-06",-1,"2020"
2020-08-07,"03:28:28","LichtS","A","ein",12508,"2020-08-06",1,"2020"
2020-08-07,"03:40:06","LichtS","A","aus",13206,"2020-08-06",-1,"2020"
2020-08-07,"22:28:53","LichtS","A","ein",80933,"2020-08-07",1,"2020"
2020-08-07,"23:28:00","LichtS","A","ein",84480,"2020-08-07",1,"2020"
2020-08-08,"00:01:48","LichtS","A","aus",108,"2020-08-07",-1,"2020"
2020-08-08,"00:05:27","LichtS","A","ein",327,"2020-08-07",1,"2020"
2020-08-08,"00:09:31","LichtS","A","ein",571,"2020-08-07",1,"2020"
2020-08-08,"00:13:43","LichtS","A","ein",823,"2020-08-07",1,"2020"
2020-08-08,"00:18:54","LichtS","A","ein",1134,"2020-08-07",1,"2020"
2020-08-08,"00:21:42","LichtS","A","ein",1302,"2020-08-07",1,"2020"
2020-08-08,"00:22:17","LichtS","A","aus",1337,"2020-08-07",-1,"2020"
2020-08-08,"00:22:47","LichtS","A","aus",1367,"2020-08-07",-1,"2020"
2020-08-08,"00:23:03","LichtS","A","ein",1383,"2020-08-07",1,"2020"
2020-08-08,"00:25:10","LichtS","A","aus",1510,"2020-08-07",-1,"2020"
2020-08-08,"00:28:12","LichtS","A","ein",1692,"2020-08-07",1,"2020"
2020-08-08,"00:30:40","LichtS","A","aus",1840,"2020-08-07",-1,"2020"
2020-08-08,"00:44:57","LichtS","A","ein",2697,"2020-08-07",1,"2020"
2020-08-08,"00:46:45","LichtS","A","aus",2805,"2020-08-07",-1,"2020"
2020-08-08,"00:57:46","LichtS","A","aus",3466,"2020-08-07",-1,"2020"
2020-08-08,"01:02:10","LichtS","A","aus",3730,"2020-08-07",-1,"2020"
2020-08-08,"01:03:13","LichtS","A","ein",3793,"2020-08-07",1,"2020"
2020-08-08,"01:03:57","LichtS","A","ein",3837,"2020-08-07",1,"2020"
2020-08-08,"01:04:39","LichtS","A","ein",3879,"2020-08-07",1,"2020"
2020-08-08,"01:07:08","LichtS","A","ein",4028,"2020-08-07",1,"2020"
2020-08-08,"01:07:11","LichtS","A","aus",4031,"2020-08-07",-1,"2020"
2020-08-08,"01:08:03","LichtS","A","aus",4083,"2020-08-07",-1,"2020"
2020-08-08,"01:10:12","LichtS","A","ein",4212,"2020-08-07",1,"2020"
2020-08-08,"01:10:38","LichtS","A","aus",4238,"2020-08-07",-1,"2020"
2020-08-08,"01:10:52","LichtS","A","ein",4252,"2020-08-07",1,"2020"
2020-08-08,"01:11:11","LichtS","A","aus",4271,"2020-08-07",-1,"2020"
2020-08-08,"01:11:18","LichtS","A","aus",4278,"2020-08-07",-1,"2020"
2020-08-08,"01:11:24","LichtS","A","ein",4284,"2020-08-07",1,"2020"
2020-08-08,"01:11:47","LichtS","A","ein",4307,"2020-08-07",1,"2020"
2020-08-08,"01:14:42","LichtS","A","aus",4482,"2020-08-07",-1,"2020"
2020-08-08,"01:17:09","LichtS","A","ein",4629,"2020-08-07",1,"2020"
2020-08-08,"01:19:34","LichtS","A","ein",4774,"2020-08-07",1,"2020"
2020-08-08,"01:21:27","LichtS","A","aus",4887,"2020-08-07",-1,"2020"
2020-08-08,"01:21:40","LichtS","A","aus",4900,"2020-08-07",-1,"2020"
2020-08-08,"01:22:38","LichtS","A","ein",4958,"2020-08-07",1,"2020"
2020-08-08,"01:24:28","LichtS","A","aus",5068,"2020-08-07",-1,"2020"
2020-08-08,"01:25:04","LichtS","A","ein",5104,"2020-08-07",1,"2020"
2020-08-08,"01:27:56","LichtS","A","aus",5276,"2020-08-07",-1,"2020"
2020-08-08,"01:29:56","LichtS","A","aus",5396,"2020-08-07",-1,"2020"
2020-08-08,"01:31:43","LichtS","A","ein",5503,"2020-08-07",1,"2020"
2020-08-08,"01:31:52","LichtS","A","aus",5512,"2020-08-07",-1,"2020"
2020-08-08,"01:33:09","LichtS","A","aus",5589,"2020-08-07",-1,"2020"
2020-08-08,"01:34:15","LichtS","A","ein",5655,"2020-08-07",1,"2020"
2020-08-08,"01:37:26","LichtS","A","ein",5846,"2020-08-07",1,"2020"
2020-08-08,"01:38:08","LichtS","A","aus",5888,"2020-08-07",-1,"2020"
2020-08-08,"01:38:27","LichtS","A","aus",5907,"2020-08-07",-1,"2020"
2020-08-08,"01:40:12","LichtS","A","ein",6012,"2020-08-07",1,"2020"
2020-08-08,"01:44:12","LichtS","A","aus",6252,"2020-08-07",-1,"2020"
2020-08-08,"01:50:15","LichtS","A","ein",6615,"2020-08-07",1,"2020"
2020-08-08,"02:08:34","LichtS","A","aus",7714,"2020-08-07",-1,"2020"
2020-08-08,"02:11:04","LichtS","A","ein",7864,"2020-08-07",1,"2020"
2020-08-08,"02:13:42","LichtS","A","ein",8022,"2020-08-07",1,"2020"
2020-08-08,"02:16:11","LichtS","A","aus",8171,"2020-08-07",-1,"2020"
2020-08-08,"02:19:28","LichtS","A","aus",8368,"2020-08-07",-1,"2020"
2020-08-08,"02:42:28","LichtS","A","aus",9748,"2020-08-07",-1,"2020"
2020-08-08,"02:43:10","LichtS","A","ein",9790,"2020-08-07",1,"2020"
2020-08-08,"02:45:36","LichtS","A","ein",9936,"2020-08-07",1,"2020"
2020-08-08,"02:46:11","LichtS","A","aus",9971,"2020-08-07",-1,"2020"
2020-08-08,"02:46:37","LichtS","A","aus",9997,"2020-08-07",-1,"2020"
2020-08-08,"02:47:25","LichtS","A","ein",10045,"2020-08-07",1,"2020"
2020-08-08,"02:47:45","LichtS","A","aus",10065,"2020-08-07",-1,"2020"
2020-08-08,"02:47:48","LichtS","A","ein",10068,"2020-08-07",1,"2020"
2020-08-08,"02:47:57","LichtS","A","ein",10077,"2020-08-07",1,"2020"
2020-08-08,"02:54:16","LichtS","A","ein",10456,"2020-08-07",1,"2020"
2020-08-08,"02:56:06","LichtS","A","aus",10566,"2020-08-07",-1,"2020"
2020-08-08,"03:16:28","LichtS","A","ein",11788,"2020-08-07",1,"2020"
2020-08-08,"03:29:08","LichtS","A","ein",12548,"2020-08-07",1,"2020"
2020-08-08,"03:31:10","LichtS","A","ein",12670,"2020-08-07",1,"2020"
2020-08-08,"04:07:09","LichtS","A","ein",14829,"2020-08-07",1,"2020"
2020-08-08,"20:28:02","LichtS","A","aus",73682,"2020-08-08",-1,"2020"
2020-08-08,"20:28:33","LichtS","A","aus",73713,"2020-08-08",-1,"2020"
2020-08-08,"20:34:21","LichtS","A","aus",74061,"2020-08-08",-1,"2020"
2020-08-08,"20:40:49","LichtS","A","aus",74449,"2020-08-08",-1,"2020"
2020-08-08,"20:53:12","LichtS","A","aus",75192,"2020-08-08",-1,"2020"
2020-08-08,"23:23:49","LichtS","A","ein",84229,"2020-08-08",1,"2020"
2020-08-08,"23:30:26","LichtS","A","ein",84626,"2020-08-08",1,"2020"
2020-08-08,"23:33:39","LichtS","A","ein",84819,"2020-08-08",1,"2020"
2020-08-08,"23:46:56","LichtS","A","aus",85616,"2020-08-08",-1,"2020"
2020-08-08,"23:54:32","LichtS","A","ein",86072,"2020-08-08",1,"2020"
2020-08-09,"00:04:33","LichtS","A","aus",273,"2020-08-08",-1,"2020"
2020-08-09,"00:07:23","LichtS","A","ein",443,"2020-08-08",1,"2020"
2020-08-09,"00:07:34","LichtS","A","ein",454,"2020-08-08",1,"2020"
2020-08-09,"00:08:30","LichtS","A","aus",510,"2020-08-08",-1,"2020"
2020-08-09,"00:15:21","LichtS","A","ein",921,"2020-08-08",1,"2020"
2020-08-09,"00:15:50","LichtS","A","aus",950,"2020-08-08",-1,"2020"
2020-08-09,"00:20:47","LichtS","A","ein",1247,"2020-08-08",1,"2020"
2020-08-09,"00:24:51","LichtS","A","aus",1491,"2020-08-08",-1,"2020"
2020-08-09,"00:25:30","LichtS","A","aus",1530,"2020-08-08",-1,"2020"
2020-08-09,"00:25:52","LichtS","A","aus",1552,"2020-08-08",-1,"2020"
2020-08-09,"00:26:25","LichtS","A","ein",1585,"2020-08-08",1,"2020"
2020-08-09,"00:26:35","LichtS","A","ein",1595,"2020-08-08",1,"2020"
2020-08-09,"00:29:04","LichtS","A","ein",1744,"2020-08-08",1,"2020"
2020-08-09,"00:29:27","LichtS","A","aus",1767,"2020-08-08",-1,"2020"
2020-08-09,"00:54:07","LichtS","A","aus",3247,"2020-08-08",-1,"2020"
2020-08-09,"00:58:05","LichtS","A","aus",3485,"2020-08-08",-1,"2020"
2020-08-09,"01:01:00","LichtS","A","ein",3660,"2020-08-08",1,"2020"
2020-08-09,"01:05:57","LichtS","A","aus",3957,"2020-08-08",-1,"2020"
2020-08-09,"01:31:55","LichtS","A","aus",5515,"2020-08-08",-1,"2020"
2020-08-09,"01:47:19","LichtS","A","ein",6439,"2020-08-08",1,"2020"
2020-08-09,"02:01:17","LichtS","A","aus",7277,"2020-08-08",-1,"2020"
2020-08-09,"02:08:42","LichtS","A","ein",7722,"2020-08-08",1,"2020"
2020-08-09,"02:08:50","LichtS","A","aus",7730,"2020-08-08",-1,"2020"
2020-08-09,"02:09:05","LichtS","A","ein",7745,"2020-08-08",1,"2020"
2020-08-09,"02:09:37","LichtS","A","aus",7777,"2020-08-08",-1,"2020"
2020-08-09,"02:09:57","LichtS","A","ein",7797,"2020-08-08",1,"2020"
2020-08-09,"02:10:15","LichtS","A","aus",7815,"2020-08-08",-1,"2020"
2020-08-09,"02:12:35","LichtS","A","ein",7955,"2020-08-08",1,"2020"
2020-08-09,"02:13:32","LichtS","A","ein",8012,"2020-08-08",1,"2020"
2020-08-09,"02:14:13","LichtS","A","aus",8053,"2020-08-08",-1,"2020"
2020-08-09,"02:31:08","LichtS","A","aus",9068,"2020-08-08",-1,"2020"
2020-08-09,"02:31:51","LichtS","A","ein",9111,"2020-08-08",1,"2020"
2020-08-09,"02:34:06","LichtS","A","aus",9246,"2020-08-08",-1,"2020"
2020-08-09,"02:34:52","LichtS","A","ein",9292,"2020-08-08",1,"2020"
2020-08-09,"02:38:31","LichtS","A","aus",9511,"2020-08-08",-1,"2020"
2020-08-09,"02:39:02","LichtS","A","ein",9542,"2020-08-08",1,"2020"
2020-08-09,"02:42:54","LichtS","A","ein",9774,"2020-08-08",1,"2020"
2020-08-09,"02:43:36","LichtS","A","aus",9816,"2020-08-08",-1,"2020"
2020-08-09,"02:44:40","LichtS","A","aus",9880,"2020-08-08",-1,"2020"
2020-08-09,"02:46:41","LichtS","A","ein",10001,"2020-08-08",1,"2020"
2020-08-09,"02:49:55","LichtS","A","aus",10195,"2020-08-08",-1,"2020"
2020-08-09,"02:51:29","LichtS","A","ein",10289,"2020-08-08",1,"2020"
2020-08-09,"02:55:17","LichtS","A","aus",10517,"2020-08-08",-1,"2020"
2020-08-09,"02:56:54","LichtS","A","ein",10614,"2020-08-08",1,"2020"
2020-08-09,"02:58:20","LichtS","A","aus",10700,"2020-08-08",-1,"2020"
2020-08-09,"03:00:15","LichtS","A","ein",10815,"2020-08-08",1,"2020"
2020-08-09,"03:00:54","LichtS","A","aus",10854,"2020-08-08",-1,"2020"
2020-08-09,"03:01:59","LichtS","A","ein",10919,"2020-08-08",1,"2020"
2020-08-09,"03:03:27","LichtS","A","ein",11007,"2020-08-08",1,"2020"
2020-08-09,"03:03:43","LichtS","A","aus",11023,"2020-08-08",-1,"2020"
2020-08-09,"03:05:42","LichtS","A","aus",11142,"2020-08-08",-1,"2020"
2020-08-09,"03:06:31","LichtS","A","ein",11191,"2020-08-08",1,"2020"
2020-08-09,"03:07:27","LichtS","A","aus",11247,"2020-08-08",-1,"2020"
2020-08-09,"03:09:51","LichtS","A","ein",11391,"2020-08-08",1,"2020"
2020-08-09,"03:10:06","LichtS","A","ein",11406,"2020-08-08",1,"2020"
2020-08-09,"03:13:10","LichtS","A","aus",11590,"2020-08-08",-1,"2020"
2020-08-09,"03:13:51","LichtS","A","ein",11631,"2020-08-08",1,"2020"
2020-08-09,"03:20:19","LichtS","A","aus",12019,"2020-08-08",-1,"2020"
2020-08-09,"03:23:46","LichtS","A","aus",12226,"2020-08-08",-1,"2020"
2020-08-09,"03:24:28","LichtS","A","ein",12268,"2020-08-08",1,"2020"
2020-08-09,"03:24:43","LichtS","A","aus",12283,"2020-08-08",-1,"2020"
2020-08-09,"03:25:59","LichtS","A","ein",12359,"2020-08-08",1,"2020"
2020-08-09,"03:35:54","LichtS","A","aus",12954,"2020-08-08",-1,"2020"
2020-08-09,"03:42:57","LichtS","A","ein",13377,"2020-08-08",1,"2020"
2020-08-09,"04:11:51","LichtS","A","aus",15111,"2020-08-08",-1,"2020"
2020-08-09,"04:17:43","LichtS","A","ein",15463,"2020-08-08",1,"2020"
2020-08-09,"04:18:30","LichtS","A","aus",15510,"2020-08-08",-1,"2020"
2020-08-09,"04:20:53","LichtS","A","aus",15653,"2020-08-08",-1,"2020"
2020-08-09,"04:21:05","LichtS","A","ein",15665,"2020-08-08",1,"2020"
2020-08-09,"04:23:50","LichtS","A","aus",15830,"2020-08-08",-1,"2020"
2020-08-09,"04:26:02","LichtS","A","ein",15962,"2020-08-08",1,"2020"
2020-08-09,"04:26:33","LichtS","A","ein",15993,"2020-08-08",1,"2020"
2020-08-09,"04:31:45","LichtS","A","aus",16305,"2020-08-08",-1,"2020"
2020-08-09,"04:31:47","LichtS","A","ein",16307,"2020-08-08",1,"2020"
2020-08-09,"20:26:42","LichtS","A","ein",73602,"2020-08-09",1,"2020"
2020-08-09,"20:48:15","LichtS","A","aus",74895,"2020-08-09",-1,"2020"
2020-08-09,"21:50:00","LichtS","A","aus",78600,"2020-08-09",-1,"2020"
2020-08-09,"23:23:50","LichtS","A","ein",84230,"2020-08-09",1,"2020"
2020-08-09,"23:50:19","LichtS","A","ein",85819,"2020-08-09",1,"2020"
2020-08-09,"23:59:06","LichtS","A","ein",86346,"2020-08-09",1,"2020"
2020-08-10,"00:04:54","LichtS","A","ein",294,"2020-08-09",1,"2020"
2020-08-10,"00:06:25","LichtS","A","aus",385,"2020-08-09",-1,"2020"
2020-08-10,"00:06:50","LichtS","A","aus",410,"2020-08-09",-1,"2020"
2020-08-10,"00:17:05","LichtS","A","aus",1025,"2020-08-09",-1,"2020"
2020-08-10,"00:18:28","LichtS","A","ein",1108,"2020-08-09",1,"2020"
2020-08-10,"00:22:22","LichtS","A","ein",1342,"2020-08-09",1,"2020"
2020-08-10,"00:22:37","LichtS","A","aus",1357,"2020-08-09",-1,"2020"
