"Datum","Uhrzeit","Type","LS","Event","EventSec","pseudodate","EventC","Year"
2020-05-09,"00:06:15","LichtS","A","ein",375,"2020-05-08",1,"2020"
2020-05-09,"01:43:33","LichtS","A","aus",6213,"2020-05-08",-1,"2020"
2020-05-13,"02:01:02","LichtS","A","aus",7262,"2020-05-12",-1,"2020"
2020-05-13,"02:02:53","LichtS","A","ein",7373,"2020-05-12",1,"2020"
2020-05-14,"23:05:08","LichtS","A","aus",83108,"2020-05-14",-1,"2020"
2020-05-17,"00:30:57","LichtS","A","ein",1857,"2020-05-16",1,"2020"
2020-05-18,"00:42:49","LichtS","A","ein",2569,"2020-05-17",1,"2020"
2020-05-18,"01:00:30","LichtS","A","ein",3630,"2020-05-17",1,"2020"
2020-05-18,"02:38:07","LichtS","A","ein",9487,"2020-05-17",1,"2020"
2020-05-19,"21:17:05","LichtS","A","aus",76625,"2020-05-19",-1,"2020"
2020-05-19,"21:56:36","LichtS","A","aus",78996,"2020-05-19",-1,"2020"
2020-05-19,"22:00:27","LichtS","A","ein",79227,"2020-05-19",1,"2020"
2020-05-19,"22:08:13","LichtS","A","aus",79693,"2020-05-19",-1,"2020"
2020-05-19,"22:53:58","LichtS","A","ein",82438,"2020-05-19",1,"2020"
2020-05-19,"23:44:57","LichtS","A","aus",85497,"2020-05-19",-1,"2020"
2020-05-19,"23:52:29","LichtS","A","aus",85949,"2020-05-19",-1,"2020"
2020-05-19,"23:56:50","LichtS","A","ein",86210,"2020-05-19",1,"2020"
2020-05-19,"00:18:57","LichtS","A","ein",1137,"2020-05-18",1,"2020"
2020-05-19,"00:36:26","LichtS","A","ein",2186,"2020-05-18",1,"2020"
2020-05-19,"00:38:09","LichtS","A","aus",2289,"2020-05-18",-1,"2020"
2020-05-19,"00:38:39","LichtS","A","ein",2319,"2020-05-18",1,"2020"
2020-05-19,"01:33:07","LichtS","A","aus",5587,"2020-05-18",-1,"2020"
2020-05-19,"01:58:51","LichtS","A","ein",7131,"2020-05-18",1,"2020"
2020-05-19,"01:59:05","LichtS","A","aus",7145,"2020-05-18",-1,"2020"
2020-05-19,"02:21:21","LichtS","A","ein",8481,"2020-05-18",1,"2020"
2020-05-19,"02:31:27","LichtS","A","ein",9087,"2020-05-18",1,"2020"
2020-05-19,"02:46:23","LichtS","A","aus",9983,"2020-05-18",-1,"2020"
2020-05-19,"02:47:28","LichtS","A","ein",10048,"2020-05-18",1,"2020"
2020-05-20,"20:53:41","LichtS","A","aus",75221,"2020-05-20",-1,"2020"
2020-05-20,"21:34:12","LichtS","A","aus",77652,"2020-05-20",-1,"2020"
2020-05-20,"23:59:45","LichtS","A","aus",86385,"2020-05-20",-1,"2020"
2020-05-20,"01:40:13","LichtS","A","ein",6013,"2020-05-19",1,"2020"
2020-05-20,"01:45:53","LichtS","A","ein",6353,"2020-05-19",1,"2020"
2020-05-20,"01:52:10","LichtS","A","ein",6730,"2020-05-19",1,"2020"
2020-05-20,"02:24:48","LichtS","A","aus",8688,"2020-05-19",-1,"2020"
2020-05-20,"02:25:10","LichtS","A","ein",8710,"2020-05-19",1,"2020"
2020-05-20,"02:39:48","LichtS","A","aus",9588,"2020-05-19",-1,"2020"
2020-05-20,"02:41:05","LichtS","A","ein",9665,"2020-05-19",1,"2020"
2020-05-20,"03:26:55","LichtS","A","aus",12415,"2020-05-19",-1,"2020"
2020-05-20,"03:51:26","LichtS","A","aus",13886,"2020-05-19",-1,"2020"
2020-05-20,"04:12:07","LichtS","A","ein",15127,"2020-05-19",1,"2020"
2020-05-20,"04:54:05","LichtS","A","aus",17645,"2020-05-19",-1,"2020"
2020-05-20,"04:54:39","LichtS","A","ein",17679,"2020-05-19",1,"2020"
2020-05-20,"05:44:51","LichtS","A","aus",20691,"2020-05-19",-1,"2020"
2020-05-20,"05:47:50","LichtS","A","ein",20870,"2020-05-19",1,"2020"
2020-05-20,"05:54:29","LichtS","A","aus",21269,"2020-05-19",-1,"2020"
2020-05-20,"06:05:56","LichtS","A","ein",21956,"2020-05-19",1,"2020"
2020-05-20,"08:02:25","LichtS","A","aus",28945,"2020-05-19",-1,"2020"
2020-05-21,"20:25:37","LichtS","A","aus",73537,"2020-05-21",-1,"2020"
2020-05-21,"20:25:54","LichtS","A","aus",73554,"2020-05-21",-1,"2020"
2020-05-21,"20:25:54","LichtS","A","ein",73554,"2020-05-21",1,"2020"
2020-05-21,"20:38:37","LichtS","A","ein",74317,"2020-05-21",1,"2020"
2020-05-21,"21:20:09","LichtS","A","aus",76809,"2020-05-21",-1,"2020"
2020-05-21,"21:20:32","LichtS","A","ein",76832,"2020-05-21",1,"2020"
2020-05-21,"21:38:04","LichtS","A","aus",77884,"2020-05-21",-1,"2020"
2020-05-21,"21:47:12","LichtS","A","ein",78432,"2020-05-21",1,"2020"
2020-05-21,"22:13:47","LichtS","A","aus",80027,"2020-05-21",-1,"2020"
2020-05-21,"22:14:43","LichtS","A","ein",80083,"2020-05-21",1,"2020"
2020-05-21,"22:34:37","LichtS","A","aus",81277,"2020-05-21",-1,"2020"
2020-05-21,"22:43:46","LichtS","A","ein",81826,"2020-05-21",1,"2020"
2020-05-21,"23:08:35","LichtS","A","aus",83315,"2020-05-21",-1,"2020"
2020-05-21,"23:52:15","LichtS","A","aus",85935,"2020-05-21",-1,"2020"
2020-05-21,"23:55:35","LichtS","A","ein",86135,"2020-05-21",1,"2020"
2020-05-21,"00:00:42","LichtS","A","aus",42,"2020-05-20",-1,"2020"
2020-05-21,"00:53:16","LichtS","A","ein",3196,"2020-05-20",1,"2020"
2020-05-21,"01:08:30","LichtS","A","ein",4110,"2020-05-20",1,"2020"
2020-05-21,"01:49:29","LichtS","A","aus",6569,"2020-05-20",-1,"2020"
2020-05-21,"01:52:36","LichtS","A","ein",6756,"2020-05-20",1,"2020"
2020-05-21,"02:00:53","LichtS","A","aus",7253,"2020-05-20",-1,"2020"
2020-05-21,"02:03:23","LichtS","A","aus",7403,"2020-05-20",-1,"2020"
2020-05-22,"00:26:15","LichtS","A","aus",1575,"2020-05-21",-1,"2020"
2020-05-23,"23:19:24","LichtS","A","ein",83964,"2020-05-23",1,"2020"
2020-05-23,"23:38:13","LichtS","A","aus",85093,"2020-05-23",-1,"2020"
2020-05-23,"23:40:32","LichtS","A","ein",85232,"2020-05-23",1,"2020"
2020-05-23,"23:42:50","LichtS","A","ein",85370,"2020-05-23",1,"2020"
2020-05-23,"01:23:55","LichtS","A","ein",5035,"2020-05-22",1,"2020"
2020-05-23,"01:35:46","LichtS","A","aus",5746,"2020-05-22",-1,"2020"
2020-05-23,"03:27:19","LichtS","A","aus",12439,"2020-05-22",-1,"2020"
2020-05-23,"04:04:42","LichtS","A","ein",14682,"2020-05-22",1,"2020"
2020-05-23,"04:26:58","LichtS","A","aus",16018,"2020-05-22",-1,"2020"
2020-05-23,"04:27:10","LichtS","A","ein",16030,"2020-05-22",1,"2020"
2020-05-23,"04:29:38","LichtS","A","ein",16178,"2020-05-22",1,"2020"
2020-05-23,"07:23:05","LichtS","A","aus",26585,"2020-05-22",-1,"2020"
2020-05-23,"07:24:27","LichtS","A","ein",26667,"2020-05-22",1,"2020"
2020-05-24,"09:58:03","LichtS","A","aus",35883,"2020-05-23",-1,"2020"
2020-05-25,"23:10:18","LichtS","A","ein",83418,"2020-05-25",1,"2020"
2020-05-25,"23:36:55","LichtS","A","aus",85015,"2020-05-25",-1,"2020"
2020-05-25,"00:05:21","LichtS","A","ein",321,"2020-05-24",1,"2020"
2020-05-25,"00:15:11","LichtS","A","aus",911,"2020-05-24",-1,"2020"
2020-05-25,"00:15:31","LichtS","A","ein",931,"2020-05-24",1,"2020"
2020-05-25,"00:30:35","LichtS","A","ein",1835,"2020-05-24",1,"2020"
2020-05-25,"00:30:54","LichtS","A","ein",1854,"2020-05-24",1,"2020"
2020-05-25,"00:37:11","LichtS","A","aus",2231,"2020-05-24",-1,"2020"
2020-05-25,"00:40:48","LichtS","A","aus",2448,"2020-05-24",-1,"2020"
2020-05-25,"00:41:06","LichtS","A","ein",2466,"2020-05-24",1,"2020"
2020-05-25,"00:56:05","LichtS","A","aus",3365,"2020-05-24",-1,"2020"
2020-05-25,"01:02:28","LichtS","A","aus",3748,"2020-05-24",-1,"2020"
2020-05-25,"01:08:46","LichtS","A","ein",4126,"2020-05-24",1,"2020"
2020-05-25,"01:36:14","LichtS","A","ein",5774,"2020-05-24",1,"2020"
2020-05-25,"01:58:29","LichtS","A","aus",7109,"2020-05-24",-1,"2020"
2020-05-25,"01:59:29","LichtS","A","ein",7169,"2020-05-24",1,"2020"
2020-05-25,"02:01:31","LichtS","A","ein",7291,"2020-05-24",1,"2020"
2020-05-25,"02:04:37","LichtS","A","aus",7477,"2020-05-24",-1,"2020"
2020-05-25,"02:04:37","LichtS","A","ein",7477,"2020-05-24",1,"2020"
2020-05-25,"02:04:38","LichtS","A","ein",7478,"2020-05-24",1,"2020"
2020-05-25,"02:09:56","LichtS","A","aus",7796,"2020-05-24",-1,"2020"
2020-05-25,"02:11:27","LichtS","A","ein",7887,"2020-05-24",1,"2020"
2020-05-25,"02:24:37","LichtS","A","aus",8677,"2020-05-24",-1,"2020"
2020-05-25,"02:27:16","LichtS","A","ein",8836,"2020-05-24",1,"2020"
2020-05-26,"21:38:45","LichtS","A","aus",77925,"2020-05-26",-1,"2020"
2020-05-26,"22:19:48","LichtS","A","aus",80388,"2020-05-26",-1,"2020"
2020-05-26,"22:48:24","LichtS","A","ein",82104,"2020-05-26",1,"2020"
2020-05-26,"23:03:50","LichtS","A","ein",83030,"2020-05-26",1,"2020"
2020-05-26,"23:34:51","LichtS","A","aus",84891,"2020-05-26",-1,"2020"
2020-05-26,"23:47:22","LichtS","A","aus",85642,"2020-05-26",-1,"2020"
2020-05-26,"23:48:33","LichtS","A","ein",85713,"2020-05-26",1,"2020"
2020-05-26,"23:50:50","LichtS","A","aus",85850,"2020-05-26",-1,"2020"
2020-05-26,"00:18:13","LichtS","A","aus",1093,"2020-05-25",-1,"2020"
2020-05-26,"00:41:09","LichtS","A","aus",2469,"2020-05-25",-1,"2020"
2020-05-26,"01:31:41","LichtS","A","aus",5501,"2020-05-25",-1,"2020"
2020-05-26,"02:10:53","LichtS","A","ein",7853,"2020-05-25",1,"2020"
2020-05-26,"02:11:45","LichtS","A","aus",7905,"2020-05-25",-1,"2020"
2020-05-26,"02:20:48","LichtS","A","ein",8448,"2020-05-25",1,"2020"
2020-05-26,"02:20:48","LichtS","A","ein",8448,"2020-05-25",1,"2020"
2020-05-26,"02:30:21","LichtS","A","aus",9021,"2020-05-25",-1,"2020"
2020-05-27,"21:29:57","LichtS","A","aus",77397,"2020-05-27",-1,"2020"
2020-05-27,"21:31:20","LichtS","A","aus",77480,"2020-05-27",-1,"2020"
2020-05-28,"22:59:43","LichtS","A","ein",82783,"2020-05-28",1,"2020"
2020-05-28,"23:54:57","LichtS","A","ein",86097,"2020-05-28",1,"2020"
2020-05-28,"00:17:07","LichtS","A","aus",1027,"2020-05-27",-1,"2020"
2020-05-28,"00:19:21","LichtS","A","aus",1161,"2020-05-27",-1,"2020"
2020-05-28,"00:19:22","LichtS","A","aus",1162,"2020-05-27",-1,"2020"
2020-05-28,"00:22:10","LichtS","A","aus",1330,"2020-05-27",-1,"2020"
2020-05-28,"00:41:11","LichtS","A","aus",2471,"2020-05-27",-1,"2020"
2020-05-28,"00:45:43","LichtS","A","aus",2743,"2020-05-27",-1,"2020"
2020-05-28,"00:45:43","LichtS","A","ein",2743,"2020-05-27",1,"2020"
2020-05-28,"01:04:45","LichtS","A","aus",3885,"2020-05-27",-1,"2020"
2020-05-28,"01:04:46","LichtS","A","aus",3886,"2020-05-27",-1,"2020"
2020-05-28,"01:04:46","LichtS","A","ein",3886,"2020-05-27",1,"2020"
2020-05-28,"01:34:17","LichtS","A","ein",5657,"2020-05-27",1,"2020"
2020-05-28,"01:37:48","LichtS","A","ein",5868,"2020-05-27",1,"2020"
2020-05-28,"01:38:07","LichtS","A","ein",5887,"2020-05-27",1,"2020"
2020-05-28,"01:41:10","LichtS","A","aus",6070,"2020-05-27",-1,"2020"
2020-05-29,"21:36:04","LichtS","A","aus",77764,"2020-05-29",-1,"2020"
2020-05-29,"21:46:45","LichtS","A","ein",78405,"2020-05-29",1,"2020"
2020-05-29,"22:35:53","LichtS","A","aus",81353,"2020-05-29",-1,"2020"
2020-05-29,"22:36:46","LichtS","A","ein",81406,"2020-05-29",1,"2020"
2020-05-29,"23:42:09","LichtS","A","aus",85329,"2020-05-29",-1,"2020"
2020-05-29,"23:46:22","LichtS","A","aus",85582,"2020-05-29",-1,"2020"
2020-05-29,"23:54:08","LichtS","A","ein",86048,"2020-05-29",1,"2020"
2020-05-29,"00:32:52","LichtS","A","aus",1972,"2020-05-28",-1,"2020"
2020-05-29,"01:01:17","LichtS","A","ein",3677,"2020-05-28",1,"2020"
2020-05-29,"01:14:40","LichtS","A","ein",4480,"2020-05-28",1,"2020"
2020-05-29,"01:37:39","LichtS","A","ein",5859,"2020-05-28",1,"2020"
2020-05-30,"21:25:51","LichtS","A","aus",77151,"2020-05-30",-1,"2020"
2020-05-30,"21:30:27","LichtS","A","aus",77427,"2020-05-30",-1,"2020"
2020-05-30,"21:31:50","LichtS","A","ein",77510,"2020-05-30",1,"2020"
2020-05-30,"21:54:21","LichtS","A","aus",78861,"2020-05-30",-1,"2020"
2020-05-30,"01:19:17","LichtS","A","aus",4757,"2020-05-29",-1,"2020"
2020-05-30,"01:19:17","LichtS","A","aus",4757,"2020-05-29",-1,"2020"
2020-05-30,"01:38:00","LichtS","A","ein",5880,"2020-05-29",1,"2020"
2020-05-30,"01:43:23","LichtS","A","aus",6203,"2020-05-29",-1,"2020"
2020-05-31,"22:08:47","LichtS","A","aus",79727,"2020-05-31",-1,"2020"
2020-05-31,"01:31:38","LichtS","A","ein",5498,"2020-05-30",1,"2020"
2020-06-01,"20:26:59","LichtS","A","aus",73619,"2020-06-01",-1,"2020"
2020-06-01,"21:21:13","LichtS","A","aus",76873,"2020-06-01",-1,"2020"
2020-06-01,"23:55:51","LichtS","A","aus",86151,"2020-06-01",-1,"2020"
2020-06-01,"00:04:33","LichtS","A","ein",273,"2020-05-31",1,"2020"
2020-06-01,"00:24:21","LichtS","A","aus",1461,"2020-05-31",-1,"2020"
2020-06-01,"00:36:33","LichtS","A","ein",2193,"2020-05-31",1,"2020"
2020-06-01,"00:55:21","LichtS","A","ein",3321,"2020-05-31",1,"2020"
2020-06-01,"01:23:31","LichtS","A","ein",5011,"2020-05-31",1,"2020"
2020-06-01,"01:29:14","LichtS","A","ein",5354,"2020-05-31",1,"2020"
2020-06-01,"01:29:40","LichtS","A","ein",5380,"2020-05-31",1,"2020"
2020-06-01,"01:43:28","LichtS","A","aus",6208,"2020-05-31",-1,"2020"
2020-06-01,"02:10:56","LichtS","A","aus",7856,"2020-05-31",-1,"2020"
2020-06-01,"02:12:57","LichtS","A","ein",7977,"2020-05-31",1,"2020"
2020-06-02,"21:12:11","LichtS","A","aus",76331,"2020-06-02",-1,"2020"
2020-06-02,"21:13:14","LichtS","A","ein",76394,"2020-06-02",1,"2020"
2020-06-02,"21:20:34","LichtS","A","aus",76834,"2020-06-02",-1,"2020"
2020-06-02,"21:21:36","LichtS","A","ein",76896,"2020-06-02",1,"2020"
2020-06-02,"21:38:52","LichtS","A","aus",77932,"2020-06-02",-1,"2020"
2020-06-02,"21:49:39","LichtS","A","aus",78579,"2020-06-02",-1,"2020"
2020-06-02,"23:14:03","LichtS","A","aus",83643,"2020-06-02",-1,"2020"
2020-06-02,"23:14:52","LichtS","A","ein",83692,"2020-06-02",1,"2020"
2020-06-02,"23:18:17","LichtS","A","aus",83897,"2020-06-02",-1,"2020"
2020-06-02,"23:18:55","LichtS","A","aus",83935,"2020-06-02",-1,"2020"
2020-06-02,"00:22:09","LichtS","A","aus",1329,"2020-06-01",-1,"2020"
2020-06-02,"00:22:10","LichtS","A","aus",1330,"2020-06-01",-1,"2020"
2020-06-02,"00:44:18","LichtS","A","ein",2658,"2020-06-01",1,"2020"
2020-06-02,"01:08:25","LichtS","A","aus",4105,"2020-06-01",-1,"2020"
2020-06-02,"01:24:40","LichtS","A","aus",5080,"2020-06-01",-1,"2020"
2020-06-02,"01:28:04","LichtS","A","ein",5284,"2020-06-01",1,"2020"
2020-06-02,"01:28:04","LichtS","A","ein",5284,"2020-06-01",1,"2020"
2020-06-02,"02:09:19","LichtS","A","ein",7759,"2020-06-01",1,"2020"
2020-06-03,"21:59:21","LichtS","A","aus",79161,"2020-06-03",-1,"2020"
2020-06-03,"23:12:48","LichtS","A","ein",83568,"2020-06-03",1,"2020"
2020-06-03,"00:56:11","LichtS","A","ein",3371,"2020-06-02",1,"2020"
2020-06-03,"00:56:12","LichtS","A","ein",3372,"2020-06-02",1,"2020"
2020-06-03,"00:56:12","LichtS","A","aus",3372,"2020-06-02",-1,"2020"
2020-06-03,"01:10:06","LichtS","A","aus",4206,"2020-06-02",-1,"2020"
2020-06-03,"01:10:06","LichtS","A","ein",4206,"2020-06-02",1,"2020"
2020-06-03,"01:11:18","LichtS","A","aus",4278,"2020-06-02",-1,"2020"
2020-06-03,"01:11:21","LichtS","A","aus",4281,"2020-06-02",-1,"2020"
2020-06-03,"01:48:43","LichtS","A","aus",6523,"2020-06-02",-1,"2020"
2020-06-06,"01:10:40","LichtS","A","ein",4240,"2020-06-05",1,"2020"
2020-06-06,"01:25:47","LichtS","A","aus",5147,"2020-06-05",-1,"2020"
2020-06-06,"01:47:56","LichtS","A","aus",6476,"2020-06-05",-1,"2020"
2020-06-06,"02:01:03","LichtS","A","aus",7263,"2020-06-05",-1,"2020"
2020-06-06,"02:01:33","LichtS","A","ein",7293,"2020-06-05",1,"2020"
2020-06-07,"22:48:07","LichtS","A","aus",82087,"2020-06-07",-1,"2020"
2020-06-07,"22:49:47","LichtS","A","ein",82187,"2020-06-07",1,"2020"
2020-06-07,"23:44:19","LichtS","A","aus",85459,"2020-06-07",-1,"2020"
2020-06-07,"23:49:39","LichtS","A","ein",85779,"2020-06-07",1,"2020"
2020-06-07,"00:01:22","LichtS","A","aus",82,"2020-06-06",-1,"2020"
2020-06-07,"00:13:52","LichtS","A","aus",832,"2020-06-06",-1,"2020"
2020-06-07,"02:21:37","LichtS","A","ein",8497,"2020-06-06",1,"2020"
2020-06-08,"22:51:08","LichtS","A","aus",82268,"2020-06-08",-1,"2020"
2020-06-08,"23:44:09","LichtS","A","ein",85449,"2020-06-08",1,"2020"
2020-06-08,"00:15:22","LichtS","A","aus",922,"2020-06-07",-1,"2020"
2020-06-08,"01:30:02","LichtS","A","ein",5402,"2020-06-07",1,"2020"
2020-06-08,"01:39:31","LichtS","A","aus",5971,"2020-06-07",-1,"2020"
2020-06-09,"00:49:46","LichtS","A","ein",2986,"2020-06-08",1,"2020"
2020-06-09,"00:50:29","LichtS","A","aus",3029,"2020-06-08",-1,"2020"
2020-06-09,"00:50:29","LichtS","A","aus",3029,"2020-06-08",-1,"2020"
2020-06-09,"01:10:49","LichtS","A","aus",4249,"2020-06-08",-1,"2020"
2020-06-09,"01:13:52","LichtS","A","ein",4432,"2020-06-08",1,"2020"
2020-06-09,"01:16:27","LichtS","A","aus",4587,"2020-06-08",-1,"2020"
2020-06-09,"01:18:22","LichtS","A","aus",4702,"2020-06-08",-1,"2020"
2020-06-09,"01:26:42","LichtS","A","aus",5202,"2020-06-08",-1,"2020"
2020-06-09,"01:30:00","LichtS","A","aus",5400,"2020-06-08",-1,"2020"
2020-06-09,"02:15:24","LichtS","A","aus",8124,"2020-06-08",-1,"2020"
2020-06-09,"02:22:17","LichtS","A","ein",8537,"2020-06-08",1,"2020"
2020-06-10,"00:28:30","LichtS","A","aus",1710,"2020-06-09",-1,"2020"
2020-06-10,"00:28:30","LichtS","A","ein",1710,"2020-06-09",1,"2020"
2020-06-10,"00:37:45","LichtS","A","aus",2265,"2020-06-09",-1,"2020"
2020-06-10,"00:57:13","LichtS","A","aus",3433,"2020-06-09",-1,"2020"
2020-06-10,"00:57:27","LichtS","A","aus",3447,"2020-06-09",-1,"2020"
2020-06-10,"01:01:37","LichtS","A","ein",3697,"2020-06-09",1,"2020"
2020-06-10,"01:20:09","LichtS","A","aus",4809,"2020-06-09",-1,"2020"
2020-06-10,"02:32:16","LichtS","A","aus",9136,"2020-06-09",-1,"2020"
2020-06-10,"02:40:21","LichtS","A","ein",9621,"2020-06-09",1,"2020"
2020-06-10,"04:38:02","LichtS","A","aus",16682,"2020-06-09",-1,"2020"
2020-06-10,"05:33:01","LichtS","A","ein",19981,"2020-06-09",1,"2020"
2020-06-10,"08:42:34","LichtS","A","aus",31354,"2020-06-09",-1,"2020"
2020-06-10,"08:42:47","LichtS","A","ein",31367,"2020-06-09",1,"2020"
2020-06-10,"09:52:49","LichtS","A","aus",35569,"2020-06-09",-1,"2020"
2020-06-10,"09:55:08","LichtS","A","ein",35708,"2020-06-09",1,"2020"
2020-06-11,"21:01:37","LichtS","A","ein",75697,"2020-06-11",1,"2020"
2020-06-12,"23:51:29","LichtS","A","ein",85889,"2020-06-12",1,"2020"
2020-06-12,"23:51:30","LichtS","A","aus",85890,"2020-06-12",-1,"2020"
2020-06-12,"23:52:35","LichtS","A","ein",85955,"2020-06-12",1,"2020"
2020-06-12,"00:15:50","LichtS","A","aus",950,"2020-06-11",-1,"2020"
2020-06-12,"00:42:35","LichtS","A","aus",2555,"2020-06-11",-1,"2020"
2020-06-12,"01:14:23","LichtS","A","aus",4463,"2020-06-11",-1,"2020"
2020-06-13,"22:17:50","LichtS","A","aus",80270,"2020-06-13",-1,"2020"
2020-06-13,"22:19:45","LichtS","A","ein",80385,"2020-06-13",1,"2020"
2020-06-13,"22:40:15","LichtS","A","aus",81615,"2020-06-13",-1,"2020"
2020-06-13,"23:33:10","LichtS","A","aus",84790,"2020-06-13",-1,"2020"
2020-06-13,"23:37:45","LichtS","A","ein",85065,"2020-06-13",1,"2020"
2020-06-13,"23:51:41","LichtS","A","aus",85901,"2020-06-13",-1,"2020"
2020-06-13,"00:41:26","LichtS","A","aus",2486,"2020-06-12",-1,"2020"
2020-06-13,"01:03:13","LichtS","A","ein",3793,"2020-06-12",1,"2020"
2020-06-13,"01:03:13","LichtS","A","ein",3793,"2020-06-12",1,"2020"
2020-06-13,"01:08:02","LichtS","A","aus",4082,"2020-06-12",-1,"2020"
2020-06-13,"01:08:51","LichtS","A","ein",4131,"2020-06-12",1,"2020"
2020-06-13,"01:21:13","LichtS","A","ein",4873,"2020-06-12",1,"2020"
2020-06-13,"01:25:57","LichtS","A","aus",5157,"2020-06-12",-1,"2020"
2020-06-14,"00:48:14","LichtS","A","ein",2894,"2020-06-13",1,"2020"
2020-06-14,"01:05:12","LichtS","A","aus",3912,"2020-06-13",-1,"2020"
2020-06-14,"01:06:49","LichtS","A","aus",4009,"2020-06-13",-1,"2020"
2020-06-14,"01:08:20","LichtS","A","ein",4100,"2020-06-13",1,"2020"
2020-06-14,"01:11:11","LichtS","A","ein",4271,"2020-06-13",1,"2020"
2020-06-14,"01:12:29","LichtS","A","ein",4349,"2020-06-13",1,"2020"
2020-06-14,"01:21:09","LichtS","A","ein",4869,"2020-06-13",1,"2020"
2020-06-14,"01:30:01","LichtS","A","aus",5401,"2020-06-13",-1,"2020"
2020-06-14,"01:31:05","LichtS","A","aus",5465,"2020-06-13",-1,"2020"
2020-06-14,"01:54:14","LichtS","A","aus",6854,"2020-06-13",-1,"2020"
2020-06-14,"02:12:51","LichtS","A","ein",7971,"2020-06-13",1,"2020"
2020-06-14,"02:36:03","LichtS","A","ein",9363,"2020-06-13",1,"2020"
2020-06-14,"03:00:20","LichtS","A","aus",10820,"2020-06-13",-1,"2020"
2020-06-14,"03:47:14","LichtS","A","ein",13634,"2020-06-13",1,"2020"
2020-06-14,"07:07:36","LichtS","A","aus",25656,"2020-06-13",-1,"2020"
2020-06-15,"21:39:55","LichtS","A","aus",77995,"2020-06-15",-1,"2020"
2020-06-15,"22:17:50","LichtS","A","aus",80270,"2020-06-15",-1,"2020"
2020-06-15,"22:22:14","LichtS","A","ein",80534,"2020-06-15",1,"2020"
2020-06-15,"22:45:15","LichtS","A","aus",81915,"2020-06-15",-1,"2020"
2020-06-15,"23:03:09","LichtS","A","aus",82989,"2020-06-15",-1,"2020"
2020-06-15,"23:27:07","LichtS","A","ein",84427,"2020-06-15",1,"2020"
2020-06-15,"23:27:55","LichtS","A","ein",84475,"2020-06-15",1,"2020"
2020-06-15,"23:36:59","LichtS","A","aus",85019,"2020-06-15",-1,"2020"
2020-06-15,"23:37:56","LichtS","A","aus",85076,"2020-06-15",-1,"2020"
2020-06-15,"23:39:11","LichtS","A","aus",85151,"2020-06-15",-1,"2020"
2020-06-15,"23:39:59","LichtS","A","ein",85199,"2020-06-15",1,"2020"
2020-06-15,"23:41:08","LichtS","A","aus",85268,"2020-06-15",-1,"2020"
2020-06-15,"23:44:38","LichtS","A","aus",85478,"2020-06-15",-1,"2020"
2020-06-15,"23:45:24","LichtS","A","ein",85524,"2020-06-15",1,"2020"
2020-06-15,"00:07:38","LichtS","A","ein",458,"2020-06-14",1,"2020"
2020-06-15,"00:12:14","LichtS","A","ein",734,"2020-06-14",1,"2020"
2020-06-15,"00:15:03","LichtS","A","aus",903,"2020-06-14",-1,"2020"
2020-06-15,"00:27:45","LichtS","A","aus",1665,"2020-06-14",-1,"2020"
2020-06-15,"00:41:54","LichtS","A","aus",2514,"2020-06-14",-1,"2020"
2020-06-15,"00:52:44","LichtS","A","ein",3164,"2020-06-14",1,"2020"
2020-06-15,"01:03:06","LichtS","A","aus",3786,"2020-06-14",-1,"2020"
2020-06-15,"01:05:40","LichtS","A","ein",3940,"2020-06-14",1,"2020"
2020-06-15,"01:06:14","LichtS","A","ein",3974,"2020-06-14",1,"2020"
2020-06-15,"01:07:22","LichtS","A","ein",4042,"2020-06-14",1,"2020"
2020-06-15,"01:08:01","LichtS","A","aus",4081,"2020-06-14",-1,"2020"
2020-06-15,"01:12:26","LichtS","A","aus",4346,"2020-06-14",-1,"2020"
2020-06-15,"01:12:28","LichtS","A","ein",4348,"2020-06-14",1,"2020"
2020-06-15,"01:46:54","LichtS","A","aus",6414,"2020-06-14",-1,"2020"
2020-06-15,"01:58:15","LichtS","A","aus",7095,"2020-06-14",-1,"2020"
2020-06-16,"21:03:08","LichtS","A","aus",75788,"2020-06-16",-1,"2020"
2020-06-16,"21:05:05","LichtS","A","ein",75905,"2020-06-16",1,"2020"
2020-06-16,"21:17:35","LichtS","A","aus",76655,"2020-06-16",-1,"2020"
2020-06-16,"21:17:48","LichtS","A","ein",76668,"2020-06-16",1,"2020"
2020-06-16,"22:05:21","LichtS","A","aus",79521,"2020-06-16",-1,"2020"
2020-06-16,"22:06:24","LichtS","A","aus",79584,"2020-06-16",-1,"2020"
2020-06-16,"23:58:09","LichtS","A","ein",86289,"2020-06-16",1,"2020"
2020-06-16,"00:01:04","LichtS","A","aus",64,"2020-06-15",-1,"2020"
2020-06-16,"00:13:59","LichtS","A","ein",839,"2020-06-15",1,"2020"
2020-06-16,"00:17:04","LichtS","A","ein",1024,"2020-06-15",1,"2020"
2020-06-16,"00:19:19","LichtS","A","ein",1159,"2020-06-15",1,"2020"
2020-06-16,"00:25:44","LichtS","A","aus",1544,"2020-06-15",-1,"2020"
2020-06-16,"00:33:02","LichtS","A","ein",1982,"2020-06-15",1,"2020"
2020-06-16,"01:14:36","LichtS","A","ein",4476,"2020-06-15",1,"2020"
2020-06-16,"01:19:41","LichtS","A","aus",4781,"2020-06-15",-1,"2020"
2020-06-16,"01:45:58","LichtS","A","ein",6358,"2020-06-15",1,"2020"
