Video.file,Date,Time,Event,EventC,VideoC,Notes,X,Innerloop,Accuracy,Week,Site,Date_auto,Time_auto,TimeofYear,pseudodate,pseudoday
snip_2020_08_21_23_23_56_in.mp4,21.8.2020,22:24:04,LS1 Einflug,0,-1,,NA,NA,0,A4,Eldena_L16,21.8.2020,22:24:04,20,21/08/2020,20
,,,,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,22:24:04,20,21/08/2020,20
snip_2020_08_21_23_24_19_in.mp4,21.8.2020,22:24:28,LS1 Einflug,0,-1,,NA,NA,0,A4,Eldena_L16,21.8.2020,22:24:28,20,21/08/2020,20
,,,,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,22:24:28,20,21/08/2020,20
snip_2020_08_21_23_26_34_out.mp4,21.8.2020,22:26:43,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,22:26:43,20,21/08/2020,20
snip_2020_08_21_23_29_49_in.mp4,21.8.2020,22:29:57,LS1 Einflug,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,22:29:57,20,21/08/2020,20
snip_2020_08_21_23_37_12_out.mp4,21.8.2020,22:37:21,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,22:37:21,20,21/08/2020,20
snip_2020_08_21_23_38_26_out.mp4,21.8.2020,22:38:35,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,22:38:35,20,21/08/2020,20
snip_2020_08_21_23_38_26_in.mp4,21.8.2020,22:38:35,LS1 Einflug,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,22:38:35,20,21/08/2020,20
snip_2020_08_21_23_44_25_in.mp4,21.8.2020,22:44:33,LS1 Einflug,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,22:44:33,20,21/08/2020,20
snip_2020_08_21_23_44_57_in.mp4,21.8.2020,22:45:06,LS1 Einflug,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,22:45:06,20,21/08/2020,20
snip_2020_08_21_23_59_23_in.mp4,21.8.2020,22:59:32,LS1 Einflug,0,-1,,NA,NA,0,A4,Eldena_L16,21.8.2020,22:59:32,20,21/08/2020,20
,,,,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,22:59:32,20,21/08/2020,20
snip_2020_08_21_23_59_56_out.mp4,21.8.2020,23:00:05,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:00:05,20,21/08/2020,20
,21.8.2020,23:00:05,LS1 Einflug,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:00:05,20,21/08/2020,20
,21.8.2020,23:00:05,LS1 Ausflug,-1,0,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:00:05,20,21/08/2020,20
snip_2020_08_22_00_00_25_out.mp4,21.8.2020,23:00:34,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:00:34,20,21/08/2020,20
snip_2020_08_22_00_02_05_out.mp4,21.8.2020,23:02:14,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:02:14,20,21/08/2020,20
snip_2020_08_22_00_02_06_out.mp4,21.8.2020,23:02:15,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:02:15,20,21/08/2020,20
snip_2020_08_22_00_11_03_in.mp4,21.8.2020,23:11:11,LS1 Einflug,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:11:11,20,21/08/2020,20
snip_2020_08_22_00_13_41_out.mp4,21.8.2020,23:13:50,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:13:50,20,21/08/2020,20
snip_2020_08_22_00_13_42_in.mp4,21.8.2020,23:13:51,LS1 Einflug,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:13:51,20,21/08/2020,20
snip_2020_08_22_00_14_28_out.mp4,21.8.2020,23:14:37,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:14:37,20,21/08/2020,20
snip_2020_08_22_00_15_56_in.mp4,21.8.2020,23:16:05,LS1 Einflug,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:16:05,20,21/08/2020,20
snip_2020_08_22_00_18_09_out.mp4,21.8.2020,23:18:18,LS1 Ausflug,-1,0,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:18:18,20,21/08/2020,20
,21.8.2020,23:18:18,LS1 Einflug,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:18:18,20,21/08/2020,20
snip_2020_08_22_00_18_56_in.mp4,21.8.2020,23:19:05,LS1 Einflug,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:19:05,20,21/08/2020,20
snip_2020_08_22_00_28_36_in.mp4,21.8.2020,23:28:45,LS1 Einflug,0,-1,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:28:45,20,21/08/2020,20
,,,,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:28:45,20,21/08/2020,20
snip_2020_08_22_00_29_28_out.mp4,21.8.2020,23:29:37,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:29:37,20,21/08/2020,20
snip_2020_08_22_00_29_29_in.mp4,21.8.2020,23:29:37,LS1 Einflug,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:29:37,20,21/08/2020,20
,21.8.2020,23:29:37,LS1 Einflug,1,-1,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:29:37,20,21/08/2020,20
,,,,0,1,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:29:37,20,21/08/2020,20
snip_2020_08_22_00_30_28_out.mp4,21.8.2020,23:30:37,LS1 Ausflug,-1,1,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:30:37,20,21/08/2020,20
snip_2020_08_22_00_30_28_in.mp4,21.8.2020,23:30:37,LS1 Einflug,1,-1,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:30:37,20,21/08/2020,20
,,,,0,1,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:30:37,20,21/08/2020,20
snip_2020_08_22_00_30_39_out.mp4,21.8.2020,23:30:48,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:30:48,20,21/08/2020,20
