Video.files,Date,Time,Event,EventC,VideoC,Innerloop,Accuracy,Week,Site,Date_auto,Time_auto,TimeofYear,pseudodate,pseudoday
snip_2021_02_23_21_19_13_in.mp4,23.2.2021,21:19:36,LS1 Einflug,1,1,0,1,S1,Eldena_L16,23.2.2021,21:19:36,206,23/02/2021,206
snip_2021_02_23_21_24_23_out.mp4,23.2.2021,21:24:45,LS1 Ausflug,-1,-1,0,1,S1,Eldena_L16,23.2.2021,21:24:45,206,23/02/2021,206
snip_2021_02_23_21_25_49_out.mp4,23.2.2021,21:26:12,LS1 Ausflug,-1,-1,0,1,S1,Eldena_L16,23.2.2021,21:26:12,206,23/02/2021,206
snip_2021_02_23_21_30_09_in.mp4,23.2.2021,21:30:32,LS1 Einflug,0,-1,1,0,S1,Eldena_L16,23.2.2021,21:30:32,206,23/02/2021,206
,NA,NA,,1,1,1,1,S1,Eldena_L16,23.2.2021,21:30:32,206,23/02/2021,206
snip_2021_02_23_21_32_27_out.mp4,23.2.2021,21:32:49,LS1 Ausflug,-1,-1,0,1,S1,Eldena_L16,23.2.2021,21:32:49,206,23/02/2021,206
snip_2021_02_23_21_47_28_out.mp4,23.2.2021,21:47:50,LS1 Ausflug,-1,-1,0,1,S1,Eldena_L16,23.2.2021,21:47:50,206,23/02/2021,206
snip_2021_02_23_22_05_52_out.mp4,23.2.2021,22:06:16,LS1 Ausflug,-1,-1,1,1,S1,Eldena_L16,23.2.2021,22:06:16,206,23/02/2021,206
snip_2021_02_23_22_05_53_in.mp4,23.2.2021,22:06:16,LS1 Einflug,1,1,1,1,S1,Eldena_L16,23.2.2021,22:06:16,206,23/02/2021,206
snip_2021_02_23_22_26_09_in.mp4,23.2.2021,22:26:32,LS1 Einflug,1,1,0,1,S1,Eldena_L16,23.2.2021,22:26:32,206,23/02/2021,206
snip_2021_02_23_22_31_34_out.mp4,23.2.2021,22:31:58,LS1 Ausflug,-1,-1,0,1,S1,Eldena_L16,23.2.2021,22:31:58,206,23/02/2021,206
snip_2021_02_23_22_31_35_out.mp4,23.2.2021,22:31:58,LS1 Ausflug,-1,-1,0,1,S1,Eldena_L16,23.2.2021,22:31:58,206,23/02/2021,206
snip_2021_02_23_22_31_58_in.mp4,23.2.2021,22:32:21,LS1 Einflug,1,1,0,1,S1,Eldena_L16,23.2.2021,22:32:21,206,23/02/2021,206
snip_2021_02_23_22_32_33_in.mp4,23.2.2021,22:32:56,LS1 Einflug,1,1,0,1,S1,Eldena_L16,23.2.2021,22:32:56,206,23/02/2021,206
snip_2021_02_23_22_35_24_in.mp4,23.2.2021,22:35:48,LS1 Einflug,1,1,0,1,S1,Eldena_L16,23.2.2021,22:35:48,206,23/02/2021,206
snip_2021_02_23_23_15_21_in.mp4,23.2.2021,23:15:44,LS1 Ausflug,-1,-1,1,1,S1,Eldena_L16,23.2.2021,23:15:44,206,23/02/2021,206
snip_2021_02_23_23_15_21_out.mp4,23.2.2021,23:15:45,LS1 Einflug,1,1,1,1,S1,Eldena_L16,23.2.2021,23:15:45,206,23/02/2021,206
snip_2021_02_23_23_15_23_out.mp4,23.2.2021,23:15:47,LS1 Ausflug,-1,-1,1,1,S1,Eldena_L16,23.2.2021,23:15:47,206,23/02/2021,206
