"Video.file","Date","Time","Event","EventC","VideoC","Notes","X","Innerloop","Accuracy","Week","Site","Date_auto","Time_auto","TimeofYear","pseudodate","pseudoday"
"snip_2020_08_15_00_16_02_out.mp4","14.8.2020","23:16:06","LS1 Ausflug",-1,0,NA,NA,0,0,"A3","Anklam","14.8.2020","23:16:06",13,"14/08/2020",13
"snip_2020_08_15_00_38_33_in.mp4","14.8.2020","23:38:36","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","14.8.2020","23:38:36",13,"14/08/2020",13
"snip_2020_08_15_00_48_47_out.mp4","14.8.2020","23:48:51","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","14.8.2020","23:48:51",13,"14/08/2020",13
"snip_2020_08_15_00_53_13_in.mp4","14.8.2020","23:53:17","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","14.8.2020","23:53:17",13,"14/08/2020",13
"snip_2020_08_15_00_54_23_in.mp4","14.8.2020","23:54:27","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","14.8.2020","23:54:27",13,"14/08/2020",13
"snip_2020_08_15_00_56_52_in.mp4","14.8.2020","23:56:56","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","14.8.2020","23:56:56",13,"14/08/2020",13
"snip_2020_08_15_00_59_14_out.mp4","14.8.2020","23:59:17","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","14.8.2020","23:59:17",13,"14/08/2020",13
"snip_2020_08_15_01_05_03_out.mp4","15.8.2020","0:05:06","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","0:05:06",14,"14/08/2020",13
"snip_2020_08_15_01_06_57_in.mp4","15.8.2020","0:07:01","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","0:07:01",14,"14/08/2020",13
"snip_2020_08_15_01_19_26_out.mp4","15.8.2020","0:19:30","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","0:19:30",14,"14/08/2020",13
"snip_2020_08_15_01_20_14_in.mp4","15.8.2020","0:20:18","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","0:20:18",14,"14/08/2020",13
"snip_2020_08_15_01_20_31_out.mp4","15.8.2020","0:20:34","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","0:20:34",14,"14/08/2020",13
"snip_2020_08_15_01_43_43_in.mp4","15.8.2020","0:43:46","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","0:43:46",14,"14/08/2020",13
"","15.8.2020","0:43:46","LS1 Ausflug",-1,0,NA,NA,0,0,"A3","Anklam","15.8.2020","0:43:46",14,"14/08/2020",13
"snip_2020_08_15_01_54_03_in.mp4","15.8.2020","0:54:06","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","0:54:06",14,"14/08/2020",13
"snip_2020_08_15_02_04_18_in.mp4","15.8.2020","1:04:22","LS1 Einflug",1,1,NA,NA,1,1,"A3","Anklam","15.8.2020","1:04:22",14,"14/08/2020",13
"","15.8.2020","1:04:22","LS1 Einflug",1,0,NA,NA,1,0,"A3","Anklam","15.8.2020","1:04:22",14,"14/08/2020",13
"snip_2020_08_15_02_04_18_out.mp4","15.8.2020","1:04:22","LS1 Ausflug",-1,-1,NA,NA,1,1,"A3","Anklam","15.8.2020","1:04:22",14,"14/08/2020",13
"","15.8.2020","1:04:22","LS1 Ausflug",-1,0,NA,NA,1,0,"A3","Anklam","15.8.2020","1:04:22",14,"14/08/2020",13
